obstacle_width,obstacle_height,dino_position_y,distanceFromNextObstacle,speed,label
-70,300,130,226.71568097509268,39,Jump
1100,320,144,1035.072944289435,39,Jump
1061,320,161,993.801791103236,39,Jump
1022,320,181,952.2000840159593,39,Jump
983,320,204,910.4202326398507,39,Jump
944,320,230,868.6748528649831,39,Jump
905,320,260,827.1789407377343,39,Jump
866,320,293,786.4636037350997,39,Jump
827,320,310,747.0669314057476,39,Run
788,320,310,708.0706179471084,39,Run
749,320,310,669.0747342412506,39,Run
710,320,310,630.0793600809345,39,Run
671,320,310,591.0845963142671,39,Run
632,320,310,552.0905722795853,39,Run
593,320,310,513.0974566298297,39,Run
554,320,310,474.10547349719553,39,Run
515,320,276,437.219624445198,39,Jump
476,320,245,403.0397002777766,39,Jump
437,320,217,371.56156959513453,39,Jump
398,320,192,342.79439902075416,39,Jump
359,320,170,316.76647549890754,39,Jump
320,320,152,292.9573347776089,39,Jump
281,320,137,271.82715096178305,39,Jump
242,320,125,253.51331325987596,39,Jump
203,320,116,238.2120903732638,39,Jump
164,320,110,226.17692189964916,39,Jump
125,320,108,216.72332592501436,39,Jump
86,320,109,211.0852908186641,39,Jump
47,320,113,209.61393083476108,39,Jump
8,320,120,212.56528408938277,39,Jump
-31,320,130,220.04772209682153,39,Jump
-70,320,144,231.24878378058554,39,Jump
1100,325,161,1033.1001887522816,40,Jump
1060,325,181,990.5230941275423,40,Jump
1020,325,204,947.7557702277522,40,Jump
980,325,230,905.0,40,Jump
940,325,260,862.4528972645405,40,Jump
900,325,293,820.6241527032945,40,Jump
860,325,310,780.1442174367506,40,Run
820,325,310,740.1520114138716,40,Run
780,325,310,700.1606958406048,40,Run
740,325,310,660.1704325399616,40,Run
700,325,310,620.1814250685037,40,Run
660,325,310,580.1939330947886,40,Run
620,325,310,540.2082931610732,40,Run
580,325,310,500.22494939776846,40,Run
540,325,310,460.2445002387318,40,Run
500,325,276,422.8486726950908,40,Jump
460,325,245,388.329756778952,40,Jump
420,325,217,356.7408022640528,40,Jump
380,325,192,328.16002194051606,40,Jump
340,325,170,302.6962173533062,40,Jump
300,325,152,279.8731855680354,40,Jump
260,325,137,260.27677575995904,40,Jump
220,325,125,244.13111231467406,40,Jump
180,325,116,231.69160537231383,40,Jump
140,325,110,223.21514285549716,40,Jump
100,325,108,217.91970998512272,40,Jump
60,325,109,216.92394980729998,40,Jump
20,325,113,220.32702966272657,40,Jump
-20,325,120,228.08989455914087,40,Jump
-60,325,130,240.05207768315609,40,Jump
-100,325,144,255.266527378738,40,Jump
1100,300,161,1029.427510803942,40,Jump
1060,300,181,987.1985615872827,40,Jump
1020,300,204,944.8894115186179,40,Jump
980,300,230,902.7181176868004,40,Jump
940,300,260,860.9297300012354,40,Jump
900,300,293,820.0298775044724,40,Jump
860,300,310,780.0640999302557,40,Run
820,300,310,740.0675644831356,40,Run
780,300,310,700.0714249274855,40,Run
740,300,310,660.07575322837,40,Run
700,300,310,620.0806399170998,40,Run
660,300,310,580.086200490927,40,Run
620,300,310,540.0925846556311,40,Run
580,300,310,500.0999900019995,40,Run
540,300,276,460.6256614649253,40,Jump
500,300,245,423.5858826731599,40,Jump
460,300,217,388.9588667198628,40,Jump
420,300,192,356.7408022640528,40,Jump
380,300,170,326.9556544854363,40,Jump
340,300,152,299.17219122104245,40,Jump
300,300,137,273.80467490530543,40,Jump
260,300,125,251.04780421266383,40,Jump
220,300,116,231.2055362658948,40,Jump
180,300,110,214.7091055358389,40,Jump
140,300,108,201.15665537088253,40,Jump
100,300,109,192.04426573058618,40,Jump
60,300,113,188.06647760831805,40,Jump
20,300,120,189.73665961010275,40,Jump
-20,300,130,197.2308292331602,40,Jump
1100,325,144,1035.9348435109227,40,Jump
1060,325,161,993.6276968764508,40,Jump
1020,325,181,950.965824832838,40,Jump
980,325,204,908.0974617297419,40,Jump
940,325,230,865.2311829794393,40,Jump
900,325,260,822.5721852822402,40,Jump
860,325,293,780.6561342870496,40,Jump
820,325,310,740.1520114138716,40,Run
780,325,310,700.1606958406048,40,Run
740,325,310,660.1704325399616,40,Run
700,325,310,620.1814250685037,40,Run
660,325,310,580.1939330947886,40,Run
620,325,310,540.2082931610732,40,Run
580,325,310,500.22494939776846,40,Run
540,325,310,460.2445002387318,40,Run
500,325,276,422.8486726950908,40,Jump
460,325,245,388.329756778952,40,Jump
420,325,217,356.7408022640528,40,Jump
380,325,192,328.16002194051606,40,Jump
340,325,170,302.6962173533062,40,Jump
300,325,152,279.8731855680354,40,Jump
260,325,137,260.27677575995904,40,Jump
220,325,125,244.13111231467406,40,Jump
180,325,116,231.69160537231383,40,Jump
140,325,110,223.21514285549716,40,Jump
100,325,108,217.91970998512272,40,Jump
60,325,109,216.92394980729998,40,Jump
20,325,113,220.32702966272657,40,Jump
-20,325,120,228.08989455914087,40,Jump
-60,325,130,240.05207768315609,40,Jump
-100,325,144,255.266527378738,40,Jump
-140,325,161,274.40116617827994,40,Jump
1100,300,181,1026.918205116649,40,Jump
1060,300,204,984.6908144184143,40,Jump
1020,300,230,942.6027795418386,40,Jump
980,300,260,900.8884503644166,40,Jump
940,300,293,860.0284879002555,40,Jump
900,300,310,820.0609733428363,40,Run
860,300,310,780.0640999302557,40,Run
820,300,310,740.0675644831356,40,Run
780,300,310,700.0714249274855,41,Run
739,300,310,659.0758681669357,41,Run
698,300,310,618.0809008536019,41,Run
657,300,310,577.0866486066022,41,Run
616,300,310,536.0932754661263,41,Run
575,300,276,495.58147665141803,41,Jump
534,300,245,457.31936324629856,41,Jump
493,300,217,421.2576408802575,41,Jump
452,300,192,387.36029739765536,41,Jump
411,300,170,355.613554297358,41,Jump
370,300,152,325.5825548152112,41,Jump
329,300,137,297.6071235706565,41,Jump
288,300,125,271.82531155137116,41,Jump
247,300,116,248.4854120466632,41,Jump
206,300,110,227.98245546532743,41,Jump
165,300,108,209.97380789041284,41,Jump
124,300,109,196.0025510038071,41,Jump
83,300,113,187.0240626229684,41,Jump
42,300,120,183.96738841436002,41,Jump
1,300,130,187.4593289223025,41,Jump
-40,300,144,196.8146336022807,41,Jump
-81,300,161,212.7016690108472,41,Jump
-122,300,181,234.44615586526473,41,Jump
-122,300,204,223.6515146382872,41,Jump
1100,325,230,1024.414466902923,41,Jump
1059,325,260,981.1554413037722,41,Jump
1018,325,293,938.5456834912193,41,Jump
977,325,310,897.1254092934834,41,Run
936,325,310,856.1314151460627,41,Run
895,325,310,815.1380251221261,41,Run
854,325,310,774.145335192301,41,Run
813,325,310,733.1534627893399,41,Run
772,325,310,692.1625531621889,41,Run
731,325,310,651.1727881292338,41,Run
690,325,310,610.1843983583979,41,Run
649,325,310,569.1976809510031,41,Run
608,325,310,528.21302520858,41,Run
567,325,310,487.2309513977945,41,Run
526,325,310,446.2521708630671,41,Run
485,325,276,407.9534287146022,41,Jump
444,325,245,372.6875366845529,41,Jump
403,325,217,340.57745080965066,41,Jump
362,325,192,311.78999342506165,41,Jump
321,325,170,286.54144551879403,41,Jump
280,325,152,264.4409196777231,41,Jump
239,325,137,246.22144504490262,41,Jump
198,325,125,232.2154172315008,41,Jump
157,325,116,222.73302404448245,41,Jump
116,325,110,217.99311915746333,41,Jump
75,325,108,217.05759604307792,41,Jump
34,325,109,220.8438362282271,41,Jump
-7,325,113,229.1571513176056,41,Jump
1100,325,120,1040.396559010073,41,Jump
1059,325,130,998.2314360908496,41,Jump
1018,325,144,955.3036166580758,41,Jump
977,325,161,911.8689598840394,41,Jump
936,325,181,868.0276493292134,41,Jump
895,325,204,823.933249723544,41,Jump
854,325,230,779.8083097787559,41,Jump
813,325,260,735.8763483086,41,Jump
772,325,293,692.739489274287,41,Jump
731,325,310,651.1727881292338,41,Run
690,325,310,610.1843983583979,41,Run
649,325,310,569.1976809510031,41,Run
608,325,310,528.21302520858,41,Run
567,325,310,487.2309513977945,41,Run
526,325,310,446.2521708630671,41,Run
485,325,276,407.9534287146022,41,Jump
444,325,245,372.6875366845529,41,Jump
403,325,217,340.57745080965066,41,Jump
362,325,192,311.78999342506165,41,Jump
321,325,170,286.54144551879403,41,Jump
280,325,152,264.4409196777231,41,Jump
239,325,137,246.22144504490262,41,Jump
198,325,125,232.2154172315008,41,Jump
157,325,116,222.73302404448245,41,Jump
116,325,110,217.99311915746333,41,Jump
75,325,108,217.05759604307792,41,Jump
34,325,109,220.8438362282271,41,Jump
-7,325,113,229.1571513176056,41,Jump
1100,325,120,1040.396559010073,41,Jump
1059,325,130,998.2314360908496,41,Jump
1018,325,144,955.3036166580758,41,Jump
977,325,161,911.8689598840394,41,Jump
936,325,181,868.0276493292134,41,Jump
895,325,204,823.933249723544,41,Jump
854,325,230,779.8083097787559,41,Jump
813,325,260,735.8763483086,41,Jump
772,325,293,692.739489274287,41,Jump
731,325,310,651.1727881292338,41,Run
690,325,310,610.1843983583979,41,Run
649,325,310,569.1976809510031,41,Run
608,325,310,528.21302520858,41,Run
567,325,310,487.2309513977945,41,Run
526,325,276,448.68363018946883,41,Jump
485,325,245,412.82562904936026,41,Jump
444,325,217,379.68407920269715,41,Jump
403,325,192,349.31074990615446,41,Jump
362,325,170,321.79030439091855,41,Jump
321,325,152,296.66479400158016,41,Jump
280,325,137,274.4886154287642,42,Jump
238,325,125,254.8803640926464,42,Jump
196,325,116,239.0334704596827,42,Jump
154,325,110,227.37853900489378,42,Jump
112,325,108,219.3467574412715,42,Jump
70,325,109,216.23135757794242,42,Jump
28,325,113,218.28421839427605,42,Jump
-14,325,120,225.523834660552,42,Jump
-56,325,130,237.7414562082095,42,Jump
-98,325,144,253.86019774671254,42,Jump
1100,325,161,1033.1001887522816,42,Jump
1058,325,181,988.5443844360252,42,Jump
1016,325,204,943.7886415930211,42,Jump
974,325,230,899.0333697922453,42,Jump
932,325,260,854.4758627369179,42,Jump
890,325,293,810.6318523226188,42,Jump
848,325,310,768.1464704078253,42,Run
806,325,310,726.1549421438926,42,Run
764,325,310,684.1644539144079,42,Run
722,325,310,642.1752097364083,42,Run
680,325,310,600.1874707122766,42,Run
638,325,310,558.2015764936534,42,Run
596,325,310,516.2179772150521,42,Run
554,325,310,474.23728238087733,42,Run
512,325,276,434.77005416656743,42,Jump
470,325,245,398.1205847478877,42,Jump
428,325,217,364.37343481653545,42,Jump
386,325,192,333.65401241405743,42,Jump
344,325,170,306.13885738337757,42,Jump
302,325,152,281.4480413859723,42,Jump
260,325,137,260.27677575995904,42,Jump
218,325,125,242.98971171636055,42,Jump
176,325,116,229.99347816840373,42,Jump
134,325,110,221.6776939613005,42,Jump
92,325,108,217.33154395991392,42,Jump
50,325,109,218.07338214463496,42,Jump
8,325,113,223.89283150650448,42,Jump
-34,325,120,234.5655558687166,42,Jump
1100,300,130,1034.0696301506973,42,Jump
1058,300,144,990.3635696046175,42,Jump
1016,300,161,946.2647621041375,42,Jump
974,300,181,901.8852476895273,42,Jump
932,300,204,857.3913925390201,42,Jump
890,300,230,813.0190649671138,42,Jump
848,300,260,769.0409611977765,42,Jump
806,300,293,726.0337457721921,42,Jump
764,300,310,684.0730955095369,42,Run
722,300,310,642.0778768965646,42,Run
680,300,310,600.0833275470999,42,Run
638,300,310,558.0895985413094,42,Run
596,300,310,516.0968901282006,42,Run
554,300,310,474.10547349719553,42,Run
512,300,276,432.6661530556787,42,Jump
470,300,245,393.8591118661596,42,Jump
428,300,217,357.76109346881196,42,Jump
386,300,192,324.49961479175903,42,Jump
344,300,170,294.27198303610214,42,Jump
302,300,152,266.8107943843352,42,Jump
260,300,137,242.83533515532702,42,Jump
218,300,125,222.86543024883872,42,Jump
176,300,116,207.53794833716555,42,Jump
134,300,110,197.52468200202222,42,Jump
92,300,108,192.37463450257678,42,Jump
50,300,109,193.3416664870767,42,Jump
8,300,113,200.38213493223392,42,Jump
-34,300,120,213.06337085477645,42,Jump
-76,300,130,230.72927859289987,42,Jump
1100,325,144,1035.9348435109227,42,Jump
1058,325,161,991.6551820063262,42,Jump
1016,325,181,947.0121435335452,42,Jump
974,325,204,902.1513176845667,42,Jump
932,325,230,857.280000933184,42,Jump
890,325,260,812.603839518372,42,Jump
848,325,293,768.6663775657161,42,Jump
806,325,310,726.1549421438926,42,Run
764,325,310,684.1644539144079,42,Run
722,325,310,642.1752097364083,42,Run
680,325,310,600.1874707122766,42,Run
638,325,310,558.2015764936534,42,Run
596,325,310,516.2179772150521,42,Run
554,325,310,474.23728238087733,42,Run
512,325,310,432.2603382222338,42,Run
470,325,276,393.0661521932409,42,Jump
428,325,245,357.07702250354896,42,Jump
386,325,217,324.49961479175903,42,Jump
344,325,192,295.6095397648729,42,Jump
302,325,170,270.75634803269156,42,Jump
260,325,152,249.65776575143823,42,Jump
218,325,137,233.21234958723778,42,Jump
176,325,125,221.84679398179276,42,Jump
134,325,116,215.8633827215723,42,Jump
92,325,110,215.3346233191495,42,Jump
50,325,108,219.06391761310215,42,Jump
8,325,109,227.68399153212331,42,Jump
-34,325,113,240.7072911234722,42,Jump
-76,325,120,257.60628874311277,42,Jump
1100,325,130,1038.4724358402586,42,Jump
1058,325,144,994.6079629683245,42,Jump
1016,325,161,950.2589120865955,42,Jump
974,325,181,905.5230532681098,42,Jump
932,325,204,860.5492432162148,43,Jump
889,325,230,814.5587762709331,43,Jump
846,325,260,768.7528861734439,43,Jump
803,325,293,723.707813969146,43,Jump
760,325,310,680.1654210557899,43,Run
717,325,310,637.1765846294103,43,Run
674,325,310,594.1893637553604,43,Run
631,325,310,551.2041364140875,43,Run
588,325,310,508.2214084432099,43,Run
545,325,310,465.2418725781247,43,Run
502,325,276,424.8352621899458,43,Jump
459,325,245,387.351261776698,43,Jump
416,325,217,352.9305880764658,43,Jump
373,325,192,321.7732120609172,43,Jump
330,325,170,294.15132160165456,43,Jump
287,325,152,269.77397947170516,43,Jump
244,325,137,249.47945807220282,43,Jump
201,325,125,233.75414434828744,43,Jump
158,325,116,223.0807028857494,43,Jump
115,325,110,217.83020910791964,43,Jump
72,325,108,217.14741536569116,43,Jump
29,325,109,221.93918085818015,43,Jump
-14,325,113,231.9051530259731,43,Jump
-57,325,120,246.56439321199645,43,Jump
-100,325,130,265.37709019431196,43,Jump
1100,325,144,1035.9348435109227,43,Jump
1057,325,161,990.6689659013247,43,Jump
1014,325,181,945.0354490705627,43,Jump
971,325,204,899.1785139781755,43,Jump
928,325,230,853.3047521255229,43,Jump
885,325,260,807.6199601297631,43,Jump
842,325,293,762.6716200305345,43,Jump
799,325,310,719.1564502943709,43,Run
756,325,310,676.1663996384322,43,Run
713,325,310,633.1777001758669,43,Run
670,325,310,590.1906471641176,43,Run
627,325,310,547.2056286260221,43,Run
584,325,276,506.3763422593911,43,Jump
541,325,245,467.8899443245174,43,Jump
498,325,217,431.7267654431446,43,Jump
455,325,192,397.88691860879266,43,Jump
412,325,170,366.4000545851488,43,Jump
369,325,152,336.82339586198583,43,Jump
326,325,137,309.61266123981426,43,Jump
283,325,125,284.9719284420836,43,Jump
240,325,116,263.2128416320146,43,Jump
197,325,110,244.77336456403913,43,Jump
154,325,108,229.2705825002414,43,Jump
111,325,109,218.2131985009156,43,Jump
68,325,113,212.33935103979195,43,Jump
25,325,120,212.24985276791125,43,Jump
-18,325,130,218.24069281414958,43,Jump
1100,250,144,1025.4930521461372,43,Jump
1057,250,161,981.0453608269089,43,Jump
1014,250,181,936.5452471717531,43,Jump
971,250,204,892.1866396668356,43,Jump
928,250,230,848.2358162680941,43,Jump
885,250,260,805.0621094052309,43,Jump
842,250,293,763.2122902574355,43,Jump
799,250,310,721.4991337486138,43,Run
756,250,310,678.6574983008734,43,Run
713,250,310,635.83724332568,43,Run
670,250,310,593.0430001273095,43,Run
627,250,310,550.2808373912361,43,Run
584,250,310,507.5588635813584,43,Run
541,250,310,464.8881585930104,43,Run
498,250,310,422.2842644475401,43,Run
455,250,310,379.7696670351649,43,Run
412,250,310,337.3781261433527,43,Run
369,250,340,302.6896099967754,43,Duck
326,250,340,261.9465594353169,43,Duck
283,250,340,222.05629916757596,43,Duck
240,250,340,183.5755975068582,43,Duck
197,250,340,147.61097520171052,43,Duck
154,250,340,116.51609330903607,43,Duck
111,250,340,95.1892851112981,43,Duck
68,250,340,90.79647570252934,43,Duck
25,250,340,105.47511554864494,43,Duck
-18,250,340,133.05637902783917,43,Duck
-61,250,340,167.2752223134078,43,Duck
1100,325,340,1020.1102881551583,43,Duck
1057,325,340,977.115141628662,43,Duck
1014,325,340,934.12044191314,43,Duck
971,325,340,891.1262536812615,43,Duck
928,325,310,848.1326547185882,43,Run
885,325,310,805.1397394241574,43,Run
842,325,310,762.147623495606,43,Run
799,325,310,719.1564502943709,43,Run
756,325,310,676.1663996384322,43,Run
713,325,310,633.1777001758669,43,Run
670,325,310,590.1906471641176,43,Run
627,325,310,547.2056286260221,43,Run
584,325,310,504.22316487840976,43,Run
541,325,310,461.24397015028825,43,Run
498,325,276,420.86221023037933,43,Jump
455,325,245,383.43839140075687,43,Jump
412,325,217,349.12461958446875,43,Jump
369,325,192,318.1351913888182,43,Jump
326,325,170,290.7593506664919,43,Jump
283,325,152,266.7170785682837,43,Jump
240,325,137,246.86838598735156,44,Jump
196,325,125,231.2055362658948,44,Jump
152,325,116,221.05429197371402,44,Jump
108,325,110,216.8155898453799,44,Jump
64,325,108,217.5890622251036,44,Jump
20,325,109,224.17850030723287,44,Jump
-24,325,113,236.13555429032706,44,Jump
-68,325,120,252.84184780213894,44,Jump
1100,325,130,1038.4724358402586,44,Jump
1056,325,144,992.6414256920774,44,Jump
1012,325,161,946.3191850533307,44,Jump
968,325,181,899.5999110715829,44,Jump
924,325,204,852.6294623105631,44,Jump
880,325,230,805.6208785775106,44,Jump
836,325,260,758.7891670286285,44,Jump
792,325,293,712.7187383533563,44,Jump
748,325,310,668.1683919492151,44,Run
704,325,310,624.1802624242455,44,Run
660,325,310,580.1939330947886,44,Run
616,325,310,536.2098469815712,44,Run
572,325,310,492.22860542638114,44,Run
528,325,310,448.2510457321879,44,Run
484,325,276,406.960686061934,44,Jump
440,325,245,368.7817782917155,44,Jump
396,325,217,333.94610343586885,44,Jump
352,325,192,302.77549438486597,44,Jump
308,325,170,275.6972977742074,44,Jump
264,325,152,252.55692427648862,44,Jump
220,325,137,234.4013651837378,44,Jump
176,325,125,221.84679398179276,44,Jump
132,325,116,215.37177159507232,44,Jump
88,325,110,215.14878572745886,44,Jump
44,325,108,219.9659064491586,44,Jump
0,325,109,230.3388807822075,44,Jump
-44,325,113,245.60130292814003,44,Jump
-88,325,120,265.04527915056326,44,Jump
1100,300,130,1034.0696301506973,44,Jump
1056,300,144,988.3885875504634,44,Jump
1012,300,161,942.3083359495447,44,Jump
968,300,181,895.938055894491,44,Jump
924,300,204,849.442169897398,44,Jump
880,300,230,803.0566605165541,44,Jump
836,300,260,757.0574614915304,44,Jump
792,300,293,712.0344092808998,44,Jump
748,300,310,668.0748461063326,44,Run
704,300,310,624.0801230611339,44,Run
660,300,310,580.086200490927,44,Run
616,300,310,536.0932754661263,44,Run
572,300,310,492.10161552264793,44,Run
528,300,310,448.1115932443614,44,Run
484,300,310,404.1237434252039,44,Run
440,300,276,360.7991130809498,44,Jump
396,300,245,320.75068199459844,44,Jump
352,300,217,284.3817856333278,44,Jump
308,300,192,252.28555249954366,44,Jump
264,300,170,225.290923030645,44,Jump
220,300,152,203.7253052519495,44,Jump
176,300,137,189.16923639957952,44,Jump
132,300,125,182.56231812726304,44,Jump
88,300,116,184.1738309315414,44,Jump
44,300,110,193.380454027805,44,Jump
0,300,108,208.0,44,Jump
-44,300,109,227.72132091659753,44,Jump
-88,300,113,251.38217916153087,44,Jump
1100,325,120,1040.396559010073,44,Jump
1056,325,130,995.2894051480705,44,Jump
1012,325,144,949.4129765281282,44,Jump
968,325,161,903.0171648423966,44,Jump
924,325,181,856.1962391881898,44,Jump
880,325,204,809.0988814724687,44,Jump
836,325,230,761.9455361113418,44,Jump
792,325,260,714.960838088353,44,Jump
748,325,293,668.7660278453145,44,Jump
704,325,310,624.1802624242455,44,Run
660,325,310,580.1939330947886,44,Run
616,325,310,536.2098469815712,44,Run
572,325,310,492.22860542638114,44,Run
528,325,276,450.6717208789564,44,Jump
484,325,245,411.8446308985951,44,Jump
440,325,217,375.85103432077983,44,Jump
396,325,192,342.84836298282073,44,Jump
352,325,170,313.06389124266633,44,Jump
308,325,152,286.2044723619811,44,Jump
264,325,137,263.0589287593181,44,Jump
220,325,125,244.13111231467406,44,Jump
176,325,116,229.99347816840373,44,Jump
132,325,110,221.19900542271884,44,Jump
88,325,108,217.14741536569116,44,Jump
44,325,109,218.97945109073592,44,Jump
0,325,113,226.59214461229675,44,Jump
-44,325,120,239.58505796480713,44,Jump
-88,325,130,257.38881094561975,44,Jump
1100,325,144,1035.9348435109227,44,Jump
1056,325,161,989.6827774595251,44,Jump
1012,325,181,943.0588528824699,44,Jump
968,325,204,896.2058915227013,44,Jump
924,325,230,849.3297357328307,44,Jump
880,325,260,802.6362812631884,44,Jump
836,325,293,756.6769455983181,44,Jump
792,325,310,712.1579880897216,44,Run
748,325,310,668.1683919492151,45,Run
703,325,310,623.1805516862669,45,Run
658,325,310,578.1946039180926,45,Run
613,325,310,533.2110276429024,45,Run
568,325,276,490.4538714293119,45,Jump
523,325,245,450.1655251127078,45,Jump
478,325,217,412.393016429716,45,Jump
433,325,192,377.22407134221964,45,Jump
388,325,170,344.8028422156639,45,Jump
343,325,152,314.79834815322647,45,Jump
298,325,137,287.86802531715813,45,Jump
253,325,125,264.4409196777231,45,Jump
208,325,116,245.08161905781512,45,Jump
163,325,110,230.46474784660668,45,Jump
118,325,108,220.30206535572924,45,Jump
73,325,109,216.11339616044165,45,Jump
28,325,113,218.28421839427605,45,Jump
-17,325,120,226.7906523646863,45,Jump
-62,325,130,241.22396232547047,45,Jump
1100,325,144,1035.9348435109227,45,Jump
1055,325,161,988.6966167637067,45,Jump
1010,325,181,941.0823555885,45,Jump
965,325,204,893.2334521277179,45,Jump
920,325,230,845.3549550336829,45,Jump
875,325,260,797.6528066771908,45,Jump
830,325,293,750.6823562599564,45,Jump
785,325,310,705.1595564125895,45,Run
740,325,310,660.1704325399616,45,Run
695,325,310,615.1828996322963,45,Run
650,325,310,570.1973342624464,45,Run
605,325,310,525.2142420003479,45,Run
560,325,310,480.23431780746364,45,Run
515,325,310,435.25854385640724,45,Run
470,325,310,390.2883549377306,45,Run
425,325,310,345.3259329966401,45,Run
380,325,310,300.3747659175118,45,Run
335,325,276,259.66516901579234,45,Jump
290,325,245,224.72205054244233,45,Jump
245,325,217,197.20294115453754,45,Jump
200,325,192,179.13402803487674,45,Jump
155,325,170,172.19175357722565,45,Jump
110,325,152,175.58188972670274,45,Jump
65,325,137,188.59745491389856,45,Jump
20,325,125,208.806130178211,45,Jump
-25,325,116,233.89313799254566,45,Jump
-70,325,110,262.15453457836657,45,Jump
1100,320,108,1041.7984449978796,45,Jump
1055,320,109,997.5700476658268,45,Jump
1010,320,113,952.7586263057397,45,Jump
965,320,120,907.31747475732,45,Jump
920,320,130,861.2200647918046,45,Jump
875,320,144,814.2487334960982,45,Jump
830,320,161,766.668768113062,45,Jump
785,320,181,718.5721953986252,45,Jump
740,320,204,670.1164077979288,45,Jump
695,320,230,621.5504806530198,45,Jump
650,320,260,573.149195236284,45,Jump
605,320,293,525.693827241675,45,Jump
560,320,310,480.10415536631217,45,Run
515,320,310,435.1149273467873,45,Run
470,320,310,390.1281840626232,45,Run
425,320,310,345.14489710844634,45,Run
380,320,276,303.2094985319556,45,Jump
335,320,245,265.80067720004024,45,Jump
290,320,217,233.8995510897787,45,Jump
245,320,192,208.8276801575883,45,Jump
200,320,170,192.09372712298546,45,Jump
155,320,152,183.98097727754356,45,Jump
110,320,137,185.4427135263071,45,Jump
65,320,125,195.57607215607945,45,Jump
20,320,116,212.6405417600322,45,Jump
-25,320,110,234.7871376374779,45,Jump
-70,320,108,259.6998267230843,45,Jump
-115,320,109,287.30819688968154,45,Jump
1100,325,113,1041.7984449978796,45,Jump
1055,325,120,996.3182222563231,45,Jump
1010,325,130,950.2236578827113,45,Jump
965,325,144,903.3194340874107,45,Jump
920,325,161,855.8598016030429,45,Jump
875,325,181,807.9362598621256,45,Jump
830,325,204,759.6979662997658,45,Jump
785,325,230,711.3719139803032,45,Jump
740,325,260,663.1930337390464,45,Jump
695,325,293,615.8319575988241,45,Jump
650,325,310,570.1973342624464,45,Run
605,325,310,525.2142420003479,45,Run
560,325,310,480.23431780746364,45,Run
515,325,310,435.25854385640724,45,Run
470,325,276,393.0661521932409,45,Jump
425,325,245,354.1539213392956,45,Jump
380,325,217,318.84792613407416,45,Jump
335,325,192,287.60041724587256,45,Jump
290,325,170,261.00766272276377,45,Jump
245,325,152,239.06902768865731,45,Jump
200,325,137,223.03362975121038,45,Jump
155,325,125,213.60009363293827,45,Jump
110,325,116,211.14213222377006,45,Jump
65,325,110,215.52262062252305,45,Jump
20,325,108,225.14217730136662,45,Jump
-25,325,109,240.16869071550522,45,Jump
-70,325,113,259.6998267230843,46,Jump
1100,300,120,1035.760590097924,46,Jump
1054,300,130,988.7244307692614,46,Jump
1008,300,144,941.020722407323,46,Jump
962,300,161,892.8857709696128,46,Jump
916,300,181,844.4270246741278,46,Jump
870,300,204,795.811535478093,46,Jump
824,300,230,747.2857552502925,46,Jump
778,300,260,699.1451923599275,46,Jump
732,300,293,652.0375756043512,46,Jump
686,300,310,606.0825026347486,46,Run
640,300,310,560.0892785976179,46,Run
594,300,310,514.0972670613996,46,Run
548,300,310,468.10682541488325,46,Run
502,300,310,422.1184667839113,46,Run
456,300,310,376.1329552166361,46,Run
410,300,276,330.8715762950937,46,Jump
364,300,245,289.2766841624122,46,Jump
318,300,217,252.05753311496167,46,Jump
272,300,192,220.29071700822982,46,Jump
226,300,170,195.48913013259843,46,Jump
180,300,152,178.61690849412886,46,Jump
134,300,137,171.71196813268432,46,Jump
88,300,125,175.18276170902203,46,Jump
42,300,116,187.88294228055935,46,Jump
-4,300,110,207.74022239325728,46,Jump
-50,300,108,231.87065359807826,46,Jump
-96,300,109,259.724854413281,46,Jump
1100,325,113,1041.7984449978796,46,Jump
1054,325,120,995.3396405247809,46,Jump
1008,325,130,948.2663128045834,46,Jump
962,325,144,900.3804751325964,46,Jump
916,325,161,851.9342697649861,46,Jump
870,325,181,803.0168117791807,46,Jump
824,325,204,753.7751654173809,46,Jump
778,325,230,704.4352347803168,46,Jump
732,325,260,655.2320199746041,46,Jump
686,325,293,606.8442963396789,46,Jump
640,325,310,560.2008568361887,46,Run
594,325,310,514.2188250151875,46,Run
548,325,310,468.2403229112162,46,Run
502,325,276,424.8352621899458,46,Jump
456,325,245,384.4164408554868,46,Jump
410,325,217,347.2232711095269,46,Jump
364,325,192,313.6000637755037,46,Jump
318,325,170,284.0228864017828,46,Jump
272,325,152,258.44341740504825,46,Jump
226,325,137,238.03361107205006,46,Jump
180,325,125,223.60679774997897,46,Jump
134,325,116,215.8633827215723,46,Jump
88,325,110,215.14878572745886,46,Jump
42,325,108,220.30206535572924,46,Jump
-4,325,109,231.7584949899356,46,Jump
-50,325,113,248.68453912537467,46,Jump
-96,325,120,270.1869722988138,46,Jump
1100,325,130,1038.4724358402586,46,Jump
1054,325,144,990.6750223963456,46,Jump
1008,325,161,942.3799658311927,46,Jump
962,325,181,893.6777942860615,46,Jump
916,325,204,844.7111932489115,46,Jump
870,325,230,795.6915231419774,46,Jump
824,325,260,746.833984229427,46,Jump
778,325,293,698.7331393314618,46,Jump
732,325,310,652.1725231869249,46,Run
686,325,310,606.1856151378058,46,Run
640,325,310,560.2008568361887,46,Run
594,325,310,514.2188250151875,46,Run
548,325,310,468.2403229112162,46,Run
502,325,276,424.8352621899458,46,Jump
456,325,245,384.4164408554868,46,Jump
